libras,1732,0.1,0.1,1,0,3,0,33,0,3135,68,0.12293822747795002,OPTIMUM,7.81987,25.72582,34.77554,OPTIMUM,7.90270,96.61992,106.58327,79.79496,221.15377
libras,1732,0.1,0.1,1,1,3,0,33,0,3296,73,0.14056993631137937,OPTIMUM,7.81987,25.72582,34.77554,OPTIMUM,7.87766,77.63372,87.45708,97.56506,219.79768
libras,1732,0.1,0.1,1,2,3,0,33,0,3509,99,0.13680438853949023,OPTIMUM,7.81987,25.72582,34.77554,OPTIMUM,7.70853,76.98783,86.63741,159.41254,280.82549
libras,1732,0.1,0.1,1,3,3,0,33,0,3663,138,0.14642394058144592,OPTIMUM,7.81987,25.72582,34.77554,OPTIMUM,7.60431,94.68491,104.34487,194.67715,333.79756000000003
libras,1732,0.1,0.25,1,0,10,0,80,0,3135,68,0.16501663238669861,OPTIMUM,8.00160,45.32010,54.50915,OPTIMUM,7.80809,158.71541,168.61850,89.55190,312.67955
libras,1732,0.1,0.25,1,1,10,0,80,0,3296,73,0.1353754741937498,OPTIMUM,8.00160,45.32010,54.50915,OPTIMUM,7.60348,349.38763,359.06862,256.79409,670.37186
libras,1732,0.1,0.25,1,2,10,0,80,0,3509,99,0.14838730528084804,OPTIMUM,8.00160,45.32010,54.50915,OPTIMUM,7.54072,178.67928,188.29025,163.14665,405.94605
libras,1732,0.1,0.25,1,3,10,0,80,0,3663,138,0.1315112321210714,OPTIMUM,8.00160,45.32010,54.50915,OPTIMUM,7.62860,409.96575,419.54831,774.12172,1248.17918
libras,1732,0.1,0.5,1,0,14,0,166,0,3593,99,0.15026602370747844,OPTIMUM,7.85774,65.61993,74.70963,OPTIMUM,7.75731,362.94645,372.27358,201.27054,648.2537500000001
libras,1732,0.1,0.5,1,1,14,0,166,0,3663,134,0.11591835749030895,OPTIMUM,7.85774,65.61993,74.70963,OPTIMUM,7.75831,446.71298,456.02528,2630.61804,3161.3529499999995
libras,1732,0.1,0.7,1,0,18,0,233,0,3593,99,0.23298216366319188,OPTIMUM,8.12523,64.40881,73.78224,OPTIMUM,7.85710,579.97927,589.41100,223.50717,886.7004099999999
libras,1732,0.1,0.7,1,1,18,0,233,0,3663,134,0.15597507837735394,OPTIMUM,8.12523,64.40881,73.78224,OPTIMUM,7.81460,963.46292,972.84970,2519.44834,3566.08028
libras,1732,0.1,1.0,1,0,23,0,337,0,3593,99,0.19195421317456227,OPTIMUM,7.94465,83.73297,92.93854,OPTIMUM,7.85251,1831.19220,1840.65743,977.63157,2911.22754
libras,1732,0.1,1.0,1,1,23,0,337,0,3663,130,0.17959103884472474,OPTIMUM,7.94465,83.73297,92.93854,SATISFIABLE,7.65642,5413.85390,5423.13596,2625.89818,8141.97268
lsun,1732,0.1,0.1,1,0,9,0,31,0,733,6,0.6286803047108174,OPTIMUM,0.10335,0.94047,1.07642,OPTIMUM,0.11608,0.51706,5.62780,5.78544,12.48966
lsun,1732,0.1,0.1,1,1,9,0,31,0,734,9,0.6365555814683694,OPTIMUM,0.10335,0.94047,1.07642,OPTIMUM,0.11327,0.56209,5.64240,5.43079,12.14961
lsun,1732,0.1,0.1,1,2,9,0,31,0,745,15,0.6727499821827245,OPTIMUM,0.10335,0.94047,1.07642,OPTIMUM,0.11486,0.65909,5.75523,5.46976,12.30141
lsun,1732,0.1,0.1,1,3,9,0,31,0,758,17,0.6657703933664934,OPTIMUM,0.10335,0.94047,1.07642,OPTIMUM,0.11624,0.77236,5.88074,5.65178,12.60894
lsun,1732,0.1,0.1,1,4,9,0,31,0,846,24,0.805433291523023,OPTIMUM,0.10335,0.94047,1.07642,OPTIMUM,0.11394,1.92849,7.00766,5.99037,14.074449999999999
lsun,1732,0.1,0.1,1,5,9,0,31,0,917,25,0.7777618806878728,OPTIMUM,0.10335,0.94047,1.07642,OPTIMUM,0.11496,2.71690,7.81308,5.79569,14.685189999999999
lsun,1732,0.1,0.1,1,6,9,0,31,0,923,104,1.0,OPTIMUM,0.10335,0.94047,1.07642,OPTIMUM,0.11534,2.84902,7.97025,5.43503,14.4817
lsun,1732,0.1,0.25,1,0,32,0,68,0,880,9,0.9243550742474271,OPTIMUM,0.10277,0.94382,1.08444,OPTIMUM,0.11370,0.23822,1.46157,1.35468,3.90069
lsun,1732,0.1,0.25,1,1,32,0,68,0,901,19,0.93713171969903,OPTIMUM,0.10277,0.94382,1.08444,OPTIMUM,0.10780,0.25062,1.48483,1.62033,4.1896
lsun,1732,0.1,0.25,1,2,32,0,68,0,923,104,1.0,OPTIMUM,0.10277,0.94382,1.08444,OPTIMUM,0.10872,0.33609,1.57070,1.37756,4.0327
lsun,1732,0.1,0.5,1,0,75,0,125,0,903,19,0.9840187674846393,OPTIMUM,0.10613,0.23090,0.37482,OPTIMUM,0.10812,0.15454,0.93438,0.98799,2.29719
lsun,1732,0.1,0.5,1,1,75,0,125,0,923,104,1.0,OPTIMUM,0.10613,0.23090,0.37482,OPTIMUM,0.10759,0.14175,0.90423,1.06209,2.3411399999999998
lsun,1732,0.1,0.7,1,0,100,0,180,0,903,19,0.9760391897814229,OPTIMUM,0.10511,0.27531,0.42209,OPTIMUM,0.10905,0.21521,0.95537,1.21402,2.5914800000000002
lsun,1732,0.1,0.7,1,1,100,0,180,0,923,104,1.0,OPTIMUM,0.10511,0.27531,0.42209,OPTIMUM,0.10803,0.13473,0.87208,1.05480,2.34897
lsun,1732,0.1,1.0,1,0,137,0,263,0,923,104,1.0,OPTIMUM,0.10887,0.21666,0.36733,OPTIMUM,0.11284,0.12676,0.79720,1.10288,2.26741
lsun,1732,0.1,1.5,1,0,211,0,389,0,923,104,1.0,OPTIMUM,0.12358,0.26368,0.42984,OPTIMUM,0.10929,0.13696,0.71103,0.97679,2.11766
